ECInstanceId;ECClassId;Element;PrimaryUAID;SubAssetUAID;URL__x0020__Primary__x0020__Asset;URL__x0020__Sub__x0020__Asset;Area;Volume;Length;Height;Layer;Total__x0020__Length
"0x2100000c278a";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x2100000879aa","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-556-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-556-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"3.4950000000000196";"0.40500000000000425";;"";"CV-CV-Drainage-G-P";
"0x2100000c278c";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x2100000879ab","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-556-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-556-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"3.4949999999999934";"0.40499999999999858";;"";"CV-CV-Drainage-G-P";
"0x2100000c278e";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x2100000879ac","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-556-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-556-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"3.495000000000009";"0.40500000000000203";;"";"CV-CV-Drainage-G-P";
"0x2100000c2790";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x2100000879ad","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-556-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-556-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"3.495000000000009";"0.40500000000000186";;"";"CV-CV-Drainage-G-P";
"0x2100000c2792";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x2100000879ae","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-556-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-556-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"3.4950000000000201";"0.40500000000000441";;"";"CV-CV-Drainage-G-P";
"0x2100000c2794";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x2100000879af","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-556-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-556-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"3.4949999999999917";"0.40499999999999825";;"";"CV-CV-Drainage-G-P";
"0x2100000c2796";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x2100000879b0","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-556-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-556-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"3.4949999999999939";"0.40499999999999858";;"";"CV-CV-Drainage-G-P";
"0x2100000c2798";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x2100000879b1","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-556-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-556-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"3.494999999999993";"0.40499999999999847";;"";"CV-CV-Drainage-G-P";
"0x2100000c279a";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x2100000879b2","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-556-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-556-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"3.4949999999999934";"0.40499999999999853";;"";"CV-CV-Drainage-G-P";
"0x2100000c279c";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x2100000879b3","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-556-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-556-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"3.494999999999993";"0.40499999999999842";;"";"CV-CV-Drainage-G-P";
"0x2100000c279e";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x2100000879b4","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-556-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-556-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"3.4950000000000045";"0.40500000000000103";;"";"CV-CV-Drainage-G-P";
"0x2100000c27a0";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x2100000879b5","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-556-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-556-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"3.4949999999999797";"0.40499999999999564";;"";"CV-CV-Drainage-G-P";
"0x2100000c27a2";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x2100000879b6","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-556-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-556-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"3.4950000000000045";"0.40500000000000086";;"";"CV-CV-Drainage-G-P";
"0x2100000c27a4";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x2100000879b7","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-556-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-556-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"3.4950000000000045";"0.40500000000000103";;"";"CV-CV-Drainage-G-P";
"0x2100000c27a6";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x2100000879b8","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-556-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-556-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"3.4949999999999775";"0.40499999999999531";;"";"CV-CV-Drainage-G-P";
"0x2100000c27a8";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x2100000879b9","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-556-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-556-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"3.4950000000000045";"0.40500000000000103";;"";"CV-CV-Drainage-G-P";
"0x2100000c27aa";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x2100000879ba","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-556-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-556-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"3.4949999999999797";"0.40499999999999559";;"";"CV-CV-Drainage-G-P";
"0x2100000c27ac";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x2100000879bb","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-556-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-556-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"3.4949999999999797";"0.40499999999999564";;"";"CV-CV-Drainage-G-P";
"0x2100000c27ae";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x2100000879bc","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-556-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-556-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"3.4949999999999801";"0.40499999999999575";;"";"CV-CV-Drainage-G-P";
"0x2100000c27b0";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x2100000879bd","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-556-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-556-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"3.4949999999999801";"0.40499999999999575";;"";"CV-CV-Drainage-G-P";
"0x2100000c27b2";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x2100000879be","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-556-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-556-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"3.4949999999999801";"0.40499999999999581";;"";"CV-CV-Drainage-G-P";
"0x2100000c27b4";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x2100000879bf","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-556-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-556-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"5.1240039218105746";"0.75686484711108404";;"";"CV-CV-Drainage-G-P";
"0x2100000c27b6";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x2100000879c0","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-556-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-556-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"5.139073228034845";"0.76011981725552658";;"";"CV-CV-Drainage-G-P";
"0x2100000c27b8";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x2100000879c1","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-556-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-556-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"5.6314223563938786";"0.86646722898107753";;"";"CV-CV-Drainage-G-P";
"0x2100000c27ba";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x2100000879c2","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-556-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-556-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"6.0375408361903107";"0.95418882061710708";;"";"CV-CV-Drainage-G-P";
"0x2100000c27bc";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x2100000879c3","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-556-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-556-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"6.3051651464894105";"1.0119956716417124";;"";"CV-CV-Drainage-G-P";
"0x2100000c27be";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x2100000879c4","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-556-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-556-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"6.8183652943160382";"1.1228469035722641";;"";"CV-CV-Drainage-G-P";
"0x2100000c27c0";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x2100000879c5","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-556-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-556-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"7.3120562915216212";"1.2294841589686702";;"";"CV-CV-Drainage-G-P";
"0x2100000c27c2";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x2100000879c6","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-556-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-556-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"3.495000000000001";"0.4050000000000003";;"";"CV-CV-Drainage-G-P";
"0x2100000c27c4";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x2100000879c7","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-556-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-556-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"6.6071259379429996";"1.0772192025956879";;"";"CV-CV-Drainage-G-P";
"0x2100000c27c6";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x2100000879c8","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-556-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-556-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"6.607178813409452";"1.0772306236964417";;"";"CV-CV-Drainage-G-P";
"0x2100000c27c8";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x2100000879c9","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-556-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-556-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"6.6071657347930595";"1.0772277987153009";;"";"CV-CV-Drainage-G-P";
"0x2100000c27ca";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x2100000879ca","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-556-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-556-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"6.6071146612365306";"1.0772167668270907";;"";"CV-CV-Drainage-G-P";
"0x2100000c27cc";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x2100000879cb","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-556-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-556-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"3.4950000000000059";"0.4050000000000013";;"";"CV-CV-Drainage-G-P";
"0x2100000c27ce";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x2100000879cc","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-556-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-556-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"3.4950000000000059";"0.40500000000000114";;"";"CV-CV-Drainage-G-P";
"0x2100000c27d0";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x2100000879cd","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-556-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-556-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"3.4949999999999801";"0.40499999999999553";;"";"CV-CV-Drainage-G-P";
"0x2100000c27d2";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x2100000879ce","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-556-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-556-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"3.4950000000000068";"0.4050000000000013";;"";"CV-CV-Drainage-G-P";
"0x2100000c27d4";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x2100000879cf","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-556-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-556-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"3.4950000000000054";"0.40500000000000103";;"";"CV-CV-Drainage-G-P";
